first_name,last_name,id_number,employment_start_date,monthly_salary,department,multisport
wojciech,Sokołowski,ka/455231/2011 ,2011-12-12,"4 861,42 złotych ",KADRY ,nie ma
Irena ,Pawlak,MA-836081-2015,2015-05-15T00:00:00,4002.2400000000002 pln,MARKETING,tak
Jadwiga,Wieczorek,lo/989621/2018,2018-08-27,3696.7050000000004 ZŁ ,,Nie  
Tomasz,Sobczak,MA/688430/2010,2010-01-11,3424.0 PLN  ,,False
Karol  ,Kozłowski,ma/140732/2012,2012-11-26,4872.0 PLN,MARKETING,nie ma
Stefan,mazurek,lo/667320/2010,2010-04-21,4394.25 zł,LOGISTYKA,nie ma
Leon,Kozłowski ,SP/491850/2009,2009-06-25T00:00:00 ,"3 472,5 pln",SPRZEDAŻ ,Nie
Tomasz,Jaworski,ma/867555/2017,2017-06-03,5523.200000000001 pln,MARKETING,false
Robert,Mazur,lo/183933/2009  ,2009-06-25,"3 361,2300000000005 ZŁ",LOGISTYKA,False
Krzysztof,Duda  ,ZA/876768/2011,2011-04-06,82667.75 zł,ZARZĄD,MA
stefania,Pietrzak,SP/320342/2015,2015-02-04T00:00:00,3264.75 zł,SPRZEDAŻ,FAŁSZ
Teresa,Zielińska,MA/117470/2009,2009-11-22T00:00:00,5239.040000000001 złotych,MARKETING,Fałsz
Łucja,Szewczyk,CZ/879359/2012,2012/05/10,3081.1000000000004 pln,CZYSTOŚĆ,True
Michał,Nowak,ka/378233/2010,2010-06-10,3388.92 złotych,KADRY,FAŁSZ
Józefa,Kozłowska,LO/156182/2012,2012-10-07,3163.4550000000004 zł,LOGISTYKA,0
czesław ,,KA-671099-2010,2010-07-30,4426.335 złotych,KADRY,NIE MA 
Tadeusz,Włodarczyk,IT/970331/2016,2016-01-20T00:00:00,6137.5 zł,IT,false 
Wiktoria,ZIELIŃSKA,KS/527286/2013,2013-12-31T00:00:00,4878.0 PLN,KSIĘGOWOŚĆ,nie
Aldona,Górska,CZ_965672_2014,2014-09-07T00:00:00,3011.0 zł,CZYSTOŚĆ,nie
Julian,Wieczorek,ka/314489/2017,2017-02-23  ,3996.5200000000004 pln,KADRY,1
mieczysław,Zawadzki,KA/661542/2017,2017/06/03,4592.076500000001 PLN,KADRY,Tak
Zdzisław,Chmielewski  ,ma/815791/2012,2012/08/18,3512.96 zł,MARKETING,Fałsz
Ryszard,Sokołowski,ma/792009/2016,2016-06-18T00:00:00 ,3954.0800000000004 zł,MARKETING,Fałsz
Jan,Kwiatkowski,CZ.206296.2017,2017/10/31,2584.0 złotych,CZYSTOŚĆ   ,nie
Karol,JABŁOŃSKI,ma/237037/2018,2018-05-19,3619.36 złotych,MARKETING,false  
Zdzisława,Lewandowska,CZ/494141/2016,2016-11-15,2920.2 pln,CZYSTOŚĆ,FAŁSZ
Aleksandra,Wieczorek,ma/176641/2010,2010/03/02,4992.0 ZŁ,MARKETING,Nie
Joanna,Wróblewska,CZ/171142/2010 ,2010-03-02,"3 127,0 pln",CZYSTOŚĆ,FAŁSZ
Tadeusz,PIETRZAK ,MA-461684-2013,2013/06/14,3971.6160000000004 ZŁ,MARKETING,1
Zdzisława,malinowska,SP/446880/2018,2018-10-16,4417.05 pln ,SPRZEDAŻ,ma
ANTONI,Wróbel,cz/623918/2014,2014-10-27T00:00:00,2176.0 złotych,CZYSTOŚĆ,nie
Wioletta,Nowak,MA/993964/2013,2013-11-11,"3 929,6000000000004 pln ",MARKETING,0
ROMUALD,Sikorski ,LO/592782/2010,2010-06-10,4442.85 zł,LOGISTYKA ,False
Julian,Kucharski,ZA/130078/2016,2016-03-10,84915.0 PLN,ZARZĄD,NIE
Kazimierz ,Jaworski ,LO/425888/2014,2014-02-19,2936.25 zł ,LOGISTYKA,FAŁSZ
Tadeusz,Sokołowski,SP/544540/2014,2014-04-10T00:00:00,4548.0 zł,SPRZEDAŻ,Fałsz
Renata,kamińska ,MA/521371/2014,2014/04/10,4665.232 złotych,MARKETING  ,True
Grażyna,Nowak,CZ.276118.2013,2013-01-15,"2 170,4 ZŁ",CZYSTOŚĆ,false
Władysław ,Sadowski,KA/179811/2012,2012/10/07,4330.7 pln,KADRY,
beata,Szewczyk,CZ/988663/2013,2013-06-14,"2 543,2000000000003 PLN",CZYSTOŚĆ,Tak
Alojzy,SOKOŁOWSKI ,sp/128980/2012,2012-06-29,4960.35 ZŁ,SPRZEDAŻ,0
Bernadeta,Witkowska,KS/780324/2017,2017-10-31T00:00:00,5330.0 zł,KSIĘGOWOŚĆ,FAŁSZ
Zdzisław,Kołodziej,sp/536193/2010,2010-12-27,4976.895000000001 złotych,SPRZEDAŻ,tak
Kazimiera,walczak,MA/813351/2015,2015-07-04T00:00:00,"4 232,4800000000005 PLN",MARKETING,false
marek,Szulc,SP/257553/2016,2016-09-26,"4 783,515 PLN",SPRZEDAŻ,Tak 
Bogumiła,Malinowska,KS-642995-2011,2011-12-12,6663.580000000001 PLN,KSIĘGOWOŚĆ,true
Władysław,Maciejewski,SP.869579.2012,2012-03-21,4575.75 PLN,SPRZEDAŻ,nie ma
Jerzy,Sikorski,SP/460711/2010  ,2010-12-27,3961.6500000000005 zł,SPRZEDAŻ,1
Zdzisław,Pietrzak,CZ/884236/2009,2009-06-25T00:00:00  ,2392.9 pln,CZYSTOŚĆ,
Józefa,Dudek,MA/315332/2014 ,2014/10/27,3526.4 PLN,MARKETING,NIE
Róża,KOWALCZYK,KA_642939_2015   ,2015-08-23T00:00:00,3304.6 złotych,  ,Fałsz
Rafał,Wasilewski,MA.866798.2017  ,2017/09/11,5544.96 pln,MARKETING,Nie
ANTONI,Piotrowski,LO/795578/2018,2018-02-08 ,4215.1050000000005 pln,LOGISTYKA,NIE MA
Paweł  ,Górski,oc/604237/2015,,2501.2900000000004 ZŁ,OCHRONA,False
Gertruda,Michalska,SP/699926/2017,2017/09/11,"3 730,5 zł  ", ,FAŁSZ
Mariola,Walczak,KA/591009/2013,2013-09-22,4797.87 PLN,KADRY,Nie
Barbara ,Michalska,MA-577315-2018,2018-10-16,3639.36 zł,MARKETING,nie ma
zygmunt,Sokołowski,MA/807715/2009,2009-08-14  ,"4 294,88 PLN",MARKETING,NIE
Czesława,Tomaszewska,LO/640836/2012,2012-11-26,4531.8150000000005 złotych,LOGISTYKA,nie ma
Regina   ,Nowicka,SP.872334.2017,2017/12/20,3150.2999999999997 pln,SPRZEDAŻ,False
Alfred,JANKOWSKI,ma/158139/2011,2011-04-06,4440.0 ZŁ,MARKETING,0
Zbigniew,,SP/303449/2014,2014-09-07,4932.0 złotych,SPRZEDAŻ,NIE
Marzena,WIECZOREK,LO.658862.2013,2013-03-06T00:00:00 ,3964.9500000000003 zł,LOGISTYKA,nie ma 
Kazimiera,grabowska,SP/800087/2018,2018/05/19,"5 382,3 ZŁ",SPRZEDAŻ,1
Regina   ,,SP_478769_2018,2018-07-08,4737.150000000001 ZŁ,SPRZEDAŻ,MA
Tadeusz,Dudek,LO/533749/2017,2017-07-23T00:00:00,4450.842000000001 zł,LOGISTYKA  ,True
Waldemar,Nowak,CZ/158320/2014,2014-09-07T00:00:00,"2 696,0 zł",CZYSTOŚĆ     ,Fałsz 
Dorota,Nowak,SP/613597/2017,2017-07-23T00:00:00,4129.950000000001 złotych,SPRZEDAŻ,PRAWDA
Mariusz,Kwiatkowski,SP/943328/2010,2010-03-02,3310.5 złotych ,SPRZEDAŻ,Fałsz
Robert,jankowski,SP/343216/2011,2011-09-03,3988.5 zł,SPRZEDAŻ,NIE
Roman,makowski,ka/424239/2014,2014-02-19T00:00:00,5638.435000000001 pln  ,KADRY,TAK 
Halina,Wiśniewska,LO_851815_2014,2014-05-30,3410.1000000000004 zł,LOGISTYKA,false
 ,Witkowska,ma/445735/2011,2011/02/15,3544.0 pln,MARKETING,nie ma
Zenon,Szulc,IT/665408/2017,2017-10-31,7142.0 zł,IT,NIE
Edmund,kaczmarek,MA/933847/2016,2016-09-26,3891.3600000000006 PLN,MARKETING,TAK
Izabela,Kowalczyk,IT/910161/2010,2010-11-07 ,7705.0 PLN,IT,nie ma
Halina,Król,KS/304677/2014,2014/05/30,"6 524,0 ZŁ",KSIĘGOWOŚĆ,False
Wiktoria,krawczyk,ks/933717/2013,2013-01-15,"6 533,780000000001 zł",KSIĘGOWOŚĆ,1
Maciej,Sikorski,MA/866255/2014 ,2014/10/27,5007.200000000001 zł,MARKETING ,true
Elżbieta,WALCZAK,MA/788649/2018,2018-07-08,5200.0 pln,,nie   
Zdzisław,Mazur,LO/875952/2009,2009-06-25T00:00:00,3572.6130000000007 zł ,LOGISTYKA,true
Jerzy,Duda,CZ/272393/2014,2014-04-10T00:00:00 ,3168.0000000000005 ZŁ,CZYSTOŚĆ,True
Jolanta,Szewczyk,SP/563805/2012,2012-03-21,3823.05 pln,SPRZEDAŻ,MA
Beata  ,Kwiatkowska,LO/418724/2009,2009-08-14,4545.585 pln,LOGISTYKA,NIE MA
Maria,Jaworska     ,SP/459319/2017,2017-01-04,3727.5 złotych ,SPRZEDAŻ,False
emilia,Zielińska,SP/943479/2018,2018-10-16,4230.6 PLN,SPRZEDAŻ,nie
Ireneusz,nowak,CZ.920986.2011,2011-09-03,3244.1 ZŁ,CZYSTOŚĆ,
Joanna,Piotrowska,OC/944844/2013,2013-01-15T00:00:00,3518.9 złotych ,OCHRONA,0
BOLESŁAW,Walczak,ma/383136/2018,2018-03-30,5188.656000000001 ZŁ,MARKETING,true
Edyta,Szymańska,ks/129787/2013,2013-04-25,6285.8 złotych,KSIĘGOWOŚĆ,Fałsz
Bożena ,Tomaszewska ,CZ/442445/2010,2010/06/10,2545.0 zł,CZYSTOŚĆ,nie
Jan,Zieliński,KS-714520-2014,2014-05-30 ,"4 236,0 złotych",KSIĘGOWOŚĆ,Fałsz
jadwiga,Grabowska,MA/551000/2015,2015-10-12T00:00:00,4688.640000000001 ZŁ ,MARKETING,1
Eugenia,Górska,ma/170715/2017,2017-06-03,4684.8 ZŁ,MARKETING,Fałsz
Olga,Wójcik,MA/941382/2018,2018-02-08,3630.4 złotych,MARKETING,False
Bogdan ,gajewski,sp/874627/2011,2011-09-03 ,5528.985000000001 PLN,SPRZEDAŻ,
genowefa,Pawłowska,cz/933208/2010,2010/11/07,2166.0 pln,CZYSTOŚĆ,NIE MA 
Agata,Nowicka,za/586749/2012,2012-10-07,83426.75 ZŁ,ZARZĄD,TAK
Kazimiera,Michalska ,LO/456661/2018  ,2018/10/16,3430.215 zł,LOGISTYKA,false 
Ludwik,Jakubowski,KS/509557/2016,2016-03-10,7590.880000000001 PLN,KSIĘGOWOŚĆ,Tak
marianna,zielińska,sp/917453/2011,2011-12-12,3277.5 pln,SPRZEDAŻ,Nie
Ludwik,Walczak,OC_352314_2016,2016-03-10,3717.120000000001 zł,OCHRONA,Prawda
Eugeniusz,NOWAK,sp/408362/2017,2017-09-11 ,5080.35 pln,SPRZEDAŻ,nie
Bernadeta,Grabowska,sp/728072/2017,2017-02-23,4806.450000000001 PLN,SPRZEDAŻ,TAK  
Jacek,Marciniak,MA-938517-2017,2017/10/31 ,4392.96 złotych,MARKETING,
Marek,Krajewski,ma/258488/2015,2015/12/01,3971.36 złotych,MARKETING,FAŁSZ
Marzena,Jasińska ,MA/942330/2011,2011/10/23,"5 137,264000000001 PLN",MARKETING,Tak
Bronisław,Michalak,ma/687753/2013,2013-04-25T00:00:00,3587.0400000000004 złotych,MARKETING,0
Krzysztof,Jaworski,OC/301111/2018,2018-10-16,"2 984,8500000000004 pln",OCHRONA,nie ma
Arkadiusz,LIS,KS/401166/2011,2011-04-06,6400.24 ZŁ,KSIĘGOWOŚĆ,TAK
Iwona,Szymańska,MA/317576/2016 ,2016-11-15,4817.6 zł ,MARKETING ,0
Katarzyna,Baran  ,KS/316453/2018,2018/03/30,5119.84 PLN,KSIĘGOWOŚĆ,TAK
MARIA,Szewczyk,OC/929484/2013,2013-04-25,"3 444,76 PLN",OCHRONA  ,NIE
Stanisława,Jabłońska,LO/124022/2009,2009-10-03,4606.200000000001 złotych,LOGISTYKA,NIE MA
Celina,WOJCIECHOWSKA,MA/215343/2015,2015-03-26,4824.0 PLN  ,,False
ANETA,Wróblewska,MA/573342/2012 ,2012-06-29,"4 094,2400000000002 złotych",MARKETING,Fałsz
Urszula,Pawlak,it/960645/2012 ,2012-11-26T00:00:00 ,9083.25 pln,IT,MA
Julian,Wróblewski,lo/400044/2016,2016-03-10T00:00:00,"3 315,195 pln",LOGISTYKA,Fałsz
Regina,Jabłońska ,CZ/403771/2017,2017-02-23,3601.4 PLN,CZYSTOŚĆ,MA
Regina  ,Michalska,oc/735209/2013,2013-09-22T00:00:00,2828.5400000000004 PLN,OCHRONA,0
helena,Witkowska,it/546410/2018,2018-02-08T00:00:00,8162.5 ZŁ,IT,Fałsz
Halina,Zielińska,MA/969871/2012,2012/03/21,4938.56 ZŁ,MARKETING,MA
bernadeta,Majewska,SP/303749/2017,2017-06-03,3671.5499999999997 pln,SPRZEDAŻ,nie ma
Grzegorz,kowalski,KS/769718/2009,2009-10-03,5562.0 PLN ,KSIĘGOWOŚĆ,False
Władysław,Piotrowski,OC.952200.2017,2017-04-14,3764.2000000000003 ZŁ,OCHRONA,
GRAŻYNA,Woźniak,LO/476619/2016,2016-09-26T00:00:00,4551.795 zł,LOGISTYKA,
Jarosław,Król,KA/614073/2015,2015-07-04T00:00:00,5928.626 złotych,KADRY,ma
Ludwika,Ostrowska,SP/724513/2013 ,2013-06-14,"4 139,25 złotych",SPRZEDAŻ,nie
Franciszek,Adamski,ka/929834/2016,2016-09-26,4236.925 złotych,KADRY,Tak
Eleonora,Sikora,ks/475806/2017,2017-01-04,"4 789,400000000001 pln",KSIĘGOWOŚĆ  ,MA
Tomasz,Walczak,KA-112391-2013,2013/12/31,5201.955000000001 pln,KADRY,TAK
Emilia,Tomaszewska,ka/631794/2010 ,2010-06-10,"4 315,2 PLN",KADRY,NIE MA
Alfred,RUTKOWSKI,ks/960811/2012,2012-06-29T00:00:00,"4 948,900000000001 zł",KSIĘGOWOŚĆ,true
Ilona,JANKOWSKA,KA_229937_2012,2012-06-29,4211.04 pln,KADRY,FAŁSZ
Włodzimierz  ,Borkowski,KA/867525/2015,2015-02-04,5419.001500000001 PLN,KADRY  ,True
Waldemar,Makowski,KS/579729/2012,2012-01-31,4886.8 zł,KSIĘGOWOŚĆ,Nie
MARCIN,Pawłowski  ,MA_454855_2009,2009-08-14T00:00:00,4494.400000000001 ZŁ,MARKETING,0
Franciszek,kowalski,SP/611199/2013,2013-06-14 ,"5 313,0 zł",SPRZEDAŻ,TAK
Ludwika,Górska,MA/357694/2017,2017-12-20,5811.1680000000015 złotych,MARKETING,MA
Joanna,Dąbrowska,OC/362926/2016,2016-03-10,3924.7560000000003 zł,OCHRONA,tak
Edmund,Woźniak,KA/159037/2016,2016/08/07,3558.8 pln,KADRY,false
Dorota,kowalska,lo/714759/2017   ,2017-12-20,"4 692,6 ZŁ",LOGISTYKA,nie ma
jolanta ,Olszewska,ks/804896/2015,2015-10-12,7240.42 ZŁ,KSIĘGOWOŚĆ,MA
Ryszard,Kaźmierczak,LO/173399/2013,2013-12-31T00:00:00,3280.5 pln,LOGISTYKA,FAŁSZ
Bogdan ,Kubiak ,OC/482050/2016,2016-11-15,"2 693,6800000000003 złotych",OCHRONA,NIE MA
Edyta,Rutkowska,MA.203905.2010,2010-07-30,4520.0 PLN,MARKETING,NIE
,Majewski,SP/384389/2016,2016-01-20,"3 408,0 pln",SPRZEDAŻ ,0
Ilona,Król,KS/562932/2013 ,,7460.42 PLN  ,KSIĘGOWOŚĆ,ma 
Sylwia,Nowakowska,ka/351435/2018,2018-10-16,4188.1 PLN,KADRY,nie
Barbara,Wróblewska,KA/646088/2009,2009-10-03T00:00:00,5664.692000000001 złotych,KADRY,PRAWDA
Ewa,ostrowska,SP/403500/2010,2010-09-18 ,3687.915 zł,SPRZEDAŻ,ma
Franciszka,Witkowska,KS.693541.2017,2017-12-20,6264.9400000000005 PLN,KSIĘGOWOŚĆ ,True
sylwester,Adamczyk,lo/793881/2010,2010-07-30,4227.525000000001 pln,LOGISTYKA,False 
Krzysztof,Tomaszewski,SP-232898-2014,2014/02/19,4756.5 ZŁ,SPRZEDAŻ,False
Lech,Nowakowski,MA/378486/2014,2014-04-10T00:00:00,3851.0400000000004 złotych,MARKETING,nie
Marian ,Wróbel,SP/758391/2013,2013-03-06,3667.7999999999997 PLN,SPRZEDAŻ,Fałsz
Franciszek,Wasilewski,MA/959259/2018,2018/05/19,5607.360000000001 PLN,MARKETING,True
Ludwik,Wróblewski,KA/873161/2009,2009/06/25,5212.185 złotych,KADRY,true
Przemysław,JAWORSKI,KA.705145.2013,2013-12-31  ,4290.400000000001 złotych,KADRY,nie ma
Lucyna,Zielińska ,KS/793548/2011,2011-07-15,4481.8 zł,KSIĘGOWOŚĆ,false
Zdzisław,Baran,CZ/140596/2011,2011-05-26,3361.1 ZŁ,CZYSTOŚĆ,nie ma
Beata ,jabłońska,sp/241137/2012,2012/11/26,4327.950000000001 ZŁ ,SPRZEDAŻ,False
Antoni,Jaworski ,OC/329191/2014,2014-09-07T00:00:00,2657.1600000000008 pln ,OCHRONA  ,True
Czesław,Bąk,KS/831135/2013,2013-08-03T00:00:00,"4 211,6 zł",KSIĘGOWOŚĆ,NIE
ANNA,Adamczyk,SP/341418/2016 ,2016-01-20,"4 601,85 pln",SPRZEDAŻ,true
Zdzisława,Wojciechowska ,SP/645635/2012,2012/01/31,"5 145,0 ZŁ",SPRZEDAŻ ,nie
IWONA,Nowicka,ka/486268/2013,2013-04-25T00:00:00,5424.6900000000005 PLN, ,NIE MA
Czesław,Adamski,ka/785623/2016,2016-06-18,5257.6 PLN ,KADRY  ,
Małgorzata,Mazur,LO_779468_2015,2015/05/15,3329.3700000000003 zł,LOGISTYKA,Tak
stanisław,Ziółkowski,CZ/855868/2010,2010-09-18 ,3372.6000000000004 zł,CZYSTOŚĆ  ,ma
,Piotrowska,ma/257653/2016,2016/03/10,5090.240000000001 PLN  ,MARKETING,nie
Dariusz,Czarnecki,KA/158305/2012,2012-11-26T00:00:00,"4 288,695000000001 ZŁ",KADRY,NIE
Agata,NOWICKA ,SP/278499/2009,2009/10/03,"4 969,5 zł",SPRZEDAŻ,False
Mariusz,Sawicki,it/100984/2012,2012-08-18T00:00:00,8863.25 złotych,IT,True   
ZYGMUNT,KAMIŃSKI,ma/147465/2009,2009-06-25,4297.92 zł ,MARKETING,0
sylwester,Zawadzki,IT/676218/2010,2010-07-30,7356.250000000001 PLN,IT,TAK
Janusz,Duda,KA/610352/2017,2017-12-20,"3 947,85 ZŁ",KADRY,false
Kazimiera,Wieczorek,MA/853573/2012,2012-06-29T00:00:00,5776.3200000000015 złotych,MARKETING,ma 
Teresa,Nowicka,MA/600810/2009,2009/08/14,4579.52 pln  ,MARKETING,true
Sabina,kowalczyk,MA/317428/2017,2017-09-11T00:00:00,4350.400000000001 ZŁ,MARKETING,Fałsz
Maria,wójcik,SP/649247/2013,2013-09-22,4189.950000000001 ZŁ,SPRZEDAŻ,0
Alina,ADAMCZYK,SP.693288.2017,2017-01-04T00:00:00,5083.5 złotych,SPRZEDAŻ,False
Krzysztof,stępień,sp/734840/2017,2017-02-23,"4 598,55 pln",SPRZEDAŻ,MA
LIDIA,Dudek,sp/673396/2012,2012/08/18,3648.0 pln,SPRZEDAŻ,
Marzena,Malinowska,MA/916546/2013,2013-01-15T00:00:00,5596.8 złotych,MARKETING,nie
Lucjan,Borkowski,ka/359704/2013 ,2013/08/03,4250.1 złotych,KADRY,NIE
Daniela,Pawłowska,ka/742751/2009,2009-06-25,5409.5 pln,KADRY,FAŁSZ
Alfred,Ziółkowski ,SP/948253/2015,2015/10/12,3482.25 ZŁ,SPRZEDAŻ,nie ma
Adela,Grabowska,CZ/314591/2017,2017-07-23,2326.0 zł,CZYSTOŚĆ,NIE
Antonina,PIOTROWSKA,ma/929631/2017,2017-06-03,"3 471,2000000000003 złotych",MARKETING,FAŁSZ
,Tomaszewski,ma/160272/2015,2015-08-23,"4 188,4800000000005 ZŁ",MARKETING,Nie
Jerzy, ,SP/168101/2011,2011-07-15,"4 133,910000000001 pln   ",SPRZEDAŻ,true
Bogdan,Szczepański,cz/991502/2009 ,2009/11/22,"2 248,5 ZŁ",CZYSTOŚĆ,nie ma
Karol,SZYMAŃSKI,ZA/624917/2011,2011/09/03,81501.75 PLN,ZARZĄD,TAK
Ludwika,tomaszewska,LO_710425_2018,2018-03-30,4546.773000000001 pln,LOGISTYKA,MA
Lucjan,Ziółkowski,KS-288407-2014,2014-05-30,4648.0 ZŁ,KSIĘGOWOŚĆ,false
Bogusław,Bąk,SP/728683/2011,2011-10-23,3532.0499999999997 pln,SPRZEDAŻ  ,nie
Marek,KALINOWSKI,MA-772453-2014,2014-04-10,5075.488000000001 pln,MARKETING,tak
Jan,Wróbel ,KS/777773/2011, ,5936.0 PLN,KSIĘGOWOŚĆ,FAŁSZ
Artur,Maciejewski ,MA.286233.2014,2014-04-10T00:00:00,3452.3199999999997 złotych,MARKETING,NIE 
RAFAŁ,Król,SP/545594/2013,2013-08-03,5432.625 złotych,SPRZEDAŻ,MA
Aleksandra,KAMIŃSKA,MA/283014/2011,2011-10-23,4773.12 pln,MARKETING,true
Jarosław,kucharski,SP.207474.2010,2010-01-11,4335.0 zł,SPRZEDAŻ,false
Zenon,Krajewski,KA/641361/2017,2017/06/03,3788.51 ZŁ ,KADRY,True
Olga,Tomaszewska,lo/185232/2014,2014-04-10,"3 177,9 pln",LOGISTYKA,tak
Wojciech,Wieczorek,SP/398625/2016,2016-11-15T00:00:00,"3 822,0 pln",SPRZEDAŻ,nie
Marcin ,Olszewski,LO.623642.2014,2014-02-19 ,3125.925 zł,LOGISTYKA,
Małgorzata,Pawłowska,ks/254882/2017,2017-07-23T00:00:00,"6 492,200000000001 złotych",KSIĘGOWOŚĆ,1
Mariusz,Zalewski,CZ_482492_2018,,3358.3 złotych,CZYSTOŚĆ,true
Gertruda  ,Szymańska,lo/566173/2017,2017-02-23,"4 025,835 ZŁ",LOGISTYKA ,False
Bożena,Kamińska ,CZ-991238-2011,2011-07-15T00:00:00,2971.65 złotych,CZYSTOŚĆ,tak
Aleksander ,Urbański  ,SP/835384/2016,2016-06-18T00:00:00,4947.450000000001 ZŁ,SPRZEDAŻ,0
Jerzy,majewski  ,KA/741300/2013 ,2013-01-15,"5 513,7995 zł",KADRY,Tak
ROMUALD,Pawlak,sp/361452/2012 ,2012-05-10,"4 842,9 złotych",SPRZEDAŻ,FAŁSZ
Lucyna,Kowalczyk,SP/314802/2015,2015-07-04T00:00:00,4072.3500000000004 zł,SPRZEDAŻ,nie ma
Mieczysław,Jaworski,MA_405092_2013,2013-04-25,5502.400000000001 złotych  ,MARKETING,NIE
Lucjan,Sadowski,SP/980222/2018,2018-10-16,"3 285,4500000000003 ZŁ",SPRZEDAŻ,Fałsz
Władysława,Woźniak,lo/444451/2016,2016-11-15,3999.8475000000008 PLN,LOGISTYKA,TAK
Zbigniew ,,KA/388401/2015,2015/08/23,5350.6 złotych ,KADRY,NIE
Zuzanna,Nowak,KS_961040_2018,2018/08/27,6049.8 pln  ,KSIĘGOWOŚĆ,nie ma
Rozalia,Kozłowska,KS/719322/2009,2009-06-25,4488.0 złotych,KSIĘGOWOŚĆ,nie ma
Lucyna,Jabłońska,SP/602183/2009,2009/11/22,5671.38 pln,SPRZEDAŻ  ,true
Jadwiga,Malinowska,MA.969439.2012,2012-01-31,4665.584000000001 PLN,MARKETING,tak
zdzisława,Nowak,MA/942914/2012,2012/03/21,"5 760,4800000000005 ZŁ",MARKETING,TAK
Henryk,Król,MA_937482_2014,2014-05-30,"4 939,200000000001 złotych ",MARKETING,false
zdzisława,Dudek,MA/926931/2010,2010-12-27,"3 808,96 złotych",MARKETING,Fałsz
Aniela,Kaczmarek,SP/853994/2009,2009-11-22  ,4529.549999999999 pln,SPRZEDAŻ,Fałsz
Cecylia,Baran,KA/806422/2011,2011-09-03,5675.945000000001 pln,KADRY,True
Cezary,Kubiak,ma/901456/2016,2016-01-20,3821.1360000000004 zł,MARKETING,True
,Szewczyk,lo/710554/2010,2010-04-21,4375.35 ZŁ,LOGISTYKA,nie ma  
Tadeusz,Jaworski ,KA/708901/2018,2018/05/19,"3 298,4 zł",KADRY,False
SŁAWOMIR,Michalak,MA/953084/2012 ,2012-05-10,4819.36 zł,MARKETING,FAŁSZ
Jan,Jakubowski,KA/914982/2017,2017-01-04,3327.85 PLN,KADRY,NIE
cecylia ,Lewandowska,SP/108232/2016,2016-03-10T00:00:00  ,3355.9500000000003 PLN,SPRZEDAŻ,0
Bogumiła,Witkowska,SP/838496/2013,2013-03-06,3717.0 złotych,SPRZEDAŻ,
Hanna,STĘPIEŃ,ka/376489/2016,2016/03/10,5068.5 pln,KADRY,nie ma
Włodzimierz,KRAJEWSKI,ma/868589/2010,2010-11-07T00:00:00,4276.64 zł,MARKETING,NIE
arkadiusz,szulc,MA.996251.2016,2016-09-26,6052.288000000001 PLN,MARKETING,true 
Maciej,Szymański,LO/851822/2014,2014-07-19,2946.645 złotych,LOGISTYKA,False
Sylwia,Ostrowska,ma/515959/2011  ,2011-04-06,4188.8 złotych,MARKETING,Prawda
Wacław,CZARNECKI ,CZ/703511/2013,2013-08-03T00:00:00 ,2722.0 PLN,CZYSTOŚĆ,Fałsz
,Górska,sp/972513/2017,2017-07-23,4752.0 ZŁ,SPRZEDAŻ ,false
Natalia,nowicka,KS/253550/2017,2017/10/31,6162.200000000001 zł,KSIĘGOWOŚĆ   ,Prawda
Emilia,,ka/521199/2011,2011/07/15,5153.75 pln,KADRY,nie
LUCYNA,Kowalska,KS_144712_2010,2010-11-07T00:00:00,6384.400000000001 złotych,KSIĘGOWOŚĆ,TAK
Wiesław,Pawlak,lo/383786/2016,2016/04/29,3287.925 złotych,LOGISTYKA,nie
MAGDALENA   ,Król,MA/893950/2012,2012-03-21,4705.6 PLN ,MARKETING,FAŁSZ
TOMASZ,Gajewski,MA/950737/2014,2014-07-19,3769.6000000000004 pln,MARKETING,False
Leokadia,Lewandowska,SP/287962/2011,2011-02-15,4305.0 złotych,SPRZEDAŻ,False
Stanisław,Czarnecki,ma/745628/2015,2015-10-12T00:00:00,"4 214,080000000001 ZŁ",MARKETING,Fałsz
Zbigniew,Czarnecki,KS.420184.2018,2018/03/30,4236.6 ZŁ,KSIĘGOWOŚĆ,false 
monika,NOWAKOWSKA,ma/108459/2013,2013/08/03,5337.552 zł,MARKETING,True
Małgorzata,Wojciechowska  ,IT/467005/2013,2013-12-31,7243.500000000001 ZŁ,IT,tak
Wiktoria,Nowak,ZA-477053-2016,2016-03-10,84425.0 PLN,ZARZĄD,true
Władysława,Woźniak,ks/819715/2015,2015-10-12,6432.0 złotych,KSIĘGOWOŚĆ ,false
Zenon,Mazurek,SP/760566/2009,2009/11/22,4150.5 PLN,SPRZEDAŻ,false
Eugenia,Woźniak,KS/361367/2015,2015-02-04,4796.660000000001 złotych,KSIĘGOWOŚĆ,true
,Kowalska,LO/621702/2009,2009-06-25,4408.965 ZŁ,LOGISTYKA,True
Olga  ,Wójcik ,cz/268484/2015  ,2015-02-04,3550.8 ZŁ,CZYSTOŚĆ ,Tak
Janina  ,Michalak,KA/981849/2015,2015-02-04,3374.35 ZŁ,KADRY,0
Grzegorz ,Mazurek,SP.449697.2012,2012-03-21,4441.5 ZŁ,SPRZEDAŻ,Fałsz
Maciej,Laskowski,KA/141641/2011,,4918.925 PLN,KADRY,tak
Aneta,WALCZAK,SP-957274-2016,2016-04-29,"3 695,8350000000005 PLN",SPRZEDAŻ,true
IZABELA,Zielińska,LO/387703/2016,2016-06-18,4611.06 zł,LOGISTYKA,nie 
