first_name,last_name,id_number,employment_start_date,monthly_salary,department,multisport
Wiesław,Nowakowski,ma/903834/2013,2013-12-31T00:00:00,"3 658,2400000000002 złotych",MARKETING,false
Artur,Kamiński,SP/818110/2017,2017-10-31,5124.0 zł,,NIE
Karolina,Kozłowska,MA/996776/2017,2017-10-31,4386.976000000001 pln,MARKETING,ma
Alfreda,Adamczyk,SP_385868_2018,2018/07/08,"3 270,0 ZŁ",SPRZEDAŻ ,nie ma 
Rozalia,Nowicka ,LO/731195/2017,2017/09/11,"3 537,0000000000005 zł",LOGISTYKA,FAŁSZ
Aleksander ,Bąk,OC_371025_2012,2012/01/31,"2 445,7400000000002 złotych",OCHRONA,nie ma
Eugeniusz,Pawłowski,LO/852126/2018,2018-08-27T00:00:00,3322.215 złotych,LOGISTYKA,NIE MA
Zdzisław,szczepański,ZA/601931/2014,2014-10-27   ,89045.0 ZŁ,ZARZĄD,MA
Zbigniew ,Nowakowski,LO_875362_2016  ,2016/11/15,3721.9500000000003 zł,LOGISTYKA,NIE MA
Rafał,Wojciechowski,LO/856592/2013,2013-04-25,4371.84 pln,LOGISTYKA,Tak
Jacek,Nowicki,IT/247389/2013,2013-04-25,9225.150000000001 złotych,IT,True
Zuzanna,Nowak,SP.388936.2016,2016/08/07,4597.5 pln,SPRZEDAŻ ,false
Zuzanna,Wieczorek,LO/502897/2012,2012-11-26,3764.4750000000004 złotych,LOGISTYKA,Tak
Adela,Zając,MA/674434/2015,2015-02-04,5497.6 PLN,MARKETING,NIE MA
BOŻENA   ,Stępień,KS/439665/2012,2012-06-29,6831.000000000001 zł  ,KSIĘGOWOŚĆ,Tak
Bogdan,,SP/562030/2015,2015-02-04,4403.4 ZŁ,SPRZEDAŻ,False
Danuta,Malinowska,CZ/716829/2017,2017-06-03,3343.5 ZŁ,CZYSTOŚĆ,nie
Witold,Sikora,ks/267190/2018   ,2018/10/16,"5 473,6 ZŁ",KSIĘGOWOŚĆ,TAK  
Ludwik,Sikorski,cz/691289/2015,2015-03-26,3386.0 ZŁ ,CZYSTOŚĆ,nie
Bogusława,Wojciechowska,SP.347654.2017,2017-10-31,3981.4500000000003 PLN,,1
stefania,Zając,CZ_263991_2016,2016-11-15T00:00:00,3798.3 pln,CZYSTOŚĆ,PRAWDA 
Krzysztof,Kołodziej,SP/498624/2018  ,2018/05/19,3781.8 ZŁ,SPRZEDAŻ ,ma
Ludwik,Sokołowski,ZA/914340/2009,2009-11-22,52725.0 złotych,ZARZĄD,Fałsz
Alfreda,Majewska,SP/541185/2013,2013-11-11,5108.400000000001 złotych,SPRZEDAŻ,tak
Piotr,Rutkowski,SP/382860/2017,2017-12-20,3202.5 PLN,SPRZEDAŻ,Fałsz
,sikorski,SP/838998/2013,2013-01-15,4097.1 PLN,SPRZEDAŻ,nie ma
Leon ,Wilk,KA-656821-2017,2017-09-11,4135.400000000001 złotych,KADRY,nie
Gabriela,Szymańska,LO/726359/2018,2018-08-27,3686.715 PLN,LOGISTYKA,nie
Genowefa ,Baran,SP-531892-2011 ,2011-07-15,4891.950000000001 pln,SPRZEDAŻ,nie
Julian,Maciejewski,LO.811331.2010,2010-09-18,3969.5400000000004 ZŁ,LOGISTYKA,NIE MA
Mieczysława,KOWALCZYK,ka/746739/2016,2016-06-18T00:00:00,3826.7020000000007 ZŁ,,1 
władysław ,Kubiak,IT/366297/2011,2011-09-03T00:00:00,7653.250000000001 złotych,IT,true
,Szymańska,CZ.339509.2014,2014-05-30,2801.4 złotych,CZYSTOŚĆ,NIE MA
Małgorzata,olszewska,ks/721313/2013,2013-12-31,6968.2 złotych  ,KSIĘGOWOŚĆ,NIE
Bronisław,Pawlak,oc/793790/2017,2017-06-03,"2 921,5450000000005 ZŁ",OCHRONA,ma 
Alojzy,Baran  ,SP/636881/2015,2015-05-15,"5 161,5 zł",SPRZEDAŻ,false
Wacława,Zając,LO/622879/2014,2014-09-07T00:00:00,3019.1400000000003 złotych,LOGISTYKA,False
LUCYNA,sikora  ,SP-107150-2011,2011-05-26,4925.85 PLN,SPRZEDAŻ,nie
Karol,Krupa,lo/780590/2009 ,,3326.4 złotych,LOGISTYKA,Tak
ILONA,kamińska,MA/731338/2015,2015-12-01T00:00:00,"4 700,8 zł",MARKETING,NIE MA
Wiesława,dąbrowska,LO/238411/2014,2014-02-19,3310.0650000000005 zł,LOGISTYKA,PRAWDA
Krzysztof,SIKORA,MA/951113/2014,2014-02-19,5843.200000000001 zł,MARKETING,True
grzegorz,,SP/542381/2018,2018-07-08T00:00:00,5129.85 pln,SPRZEDAŻ,1  
BOGUSŁAWA,Pawlak ,KA-849113-2018,2018/08/27,"5 964,4310000000005 ZŁ",KADRY,true
Zygmunt,Szewczyk,SP.355689.2012,2012/10/07,4040.25 pln ,SPRZEDAŻ,Fałsz
Czesława,Tomaszewska,SP/209100/2010,,5136.450000000001 złotych,SPRZEDAŻ,nie ma
Bernadeta,Dudek ,SP_102518_2016,2016-08-07,"5 610,165 pln  ",SPRZEDAŻ,
Magdalena,Kwiatkowska ,CZ/733036/2010 ,2010-12-27,2741.0 złotych,,Fałsz
Ilona,zielińska,LO/595536/2010,2010-06-10,"4 079,7000000000003 PLN",LOGISTYKA,NIE MA
Daniela,Dudek,SP_923440_2010,2010-11-07,3976.5000000000005 ZŁ,SPRZEDAŻ,ma
Aleksandra,KOWALCZYK,SP-999760-2009,2009-11-22,"4 204,5 ZŁ",SPRZEDAŻ,NIE MA
Witold,Marciniak,MA/312778/2016,2016/11/15,"3 424,0 złotych",MARKETING,Nie
,ADAMCZYK,ma/431857/2016 ,2016-04-29,4572.8 pln,MARKETING,False
Gabriela,Kamińska,SP.237310.2018,2018-10-16,3271.5 złotych,SPRZEDAŻ,FAŁSZ
Wanda,Szewczyk,LO/856337/2015,2015-02-04,4184.055 PLN,LOGISTYKA,false
Maria ,Witkowska,KA-755576-2011,2011/09/03,"3 811,4500000000003 zł",KADRY,NIE
Julia,kowalczyk,CZ-851757-2017,2017-09-11,2809.3 pln ,CZYSTOŚĆ,Fałsz
ALDONA,Baran,OC-673680-2011,2011-04-06T00:00:00,"3 636,71 złotych",OCHRONA  ,False 
Stefania,Nowicka,cz/870290/2010,2010/06/10,2208.3 pln ,,Fałsz
Aneta  ,Nowakowska,ka/504199/2018,2018-05-19,3933.9 PLN,KADRY,False
Alojzy  ,borkowski,KS-154252-2012 ,2012-11-26,"7 249,000000000001 PLN",KSIĘGOWOŚĆ,ma
Barbara,Adamczyk ,CZ/959902/2017,2017-07-23 ,2828.5400000000004 złotych,CZYSTOŚĆ,ma 
Henryka,Kowalska,ma/698554/2016,2016-04-29T00:00:00,4537.6 pln,MARKETING,Fałsz
Lucjan,Grabowski  ,MA/583651/2012,2012-01-31 ,5120.192000000001 zł,MARKETING,ma  
Hanna,Mazur,ks/147583/2016   ,2016/06/18,6855.200000000001 ZŁ,KSIĘGOWOŚĆ ,PRAWDA 
Jacek,GÓRSKI,SP/544497/2013,2013-11-11,4842.09 ZŁ,SPRZEDAŻ,True
Wiesław,nowakowski,sp/840090/2009, ,4910.85 ZŁ ,SPRZEDAŻ,NIE
Jadwiga,Szewczyk,lo/150493/2010,2010-06-10  ,4056.7500000000005 złotych,LOGISTYKA,FAŁSZ
Zygmunt,Chmielewski,CZ/936194/2014 ,2014-05-30,3315.0 ZŁ,CZYSTOŚĆ,NIE MA
dorota,Szymańska,KA_396500_2017,2017-09-11 ,3267.4 ZŁ  ,KADRY   ,NIE
Arkadiusz,Chmielewski,sp/859005/2018,2018-05-19,4568.700000000001 PLN,SPRZEDAŻ,FAŁSZ
Agata,Jabłońska,KA_227551_2010   ,2010-04-21,5211.1 pln,KADRY,NIE
Adela,Szymańska,LO-503984-2014,2014-12-16T00:00:00,4107.0645 PLN,LOGISTYKA,PRAWDA
Urszula,Michalska,ma/383736/2011   ,2011-04-06,"5 416,4800000000005 zł",MARKETING,nie ma 
Wacław,Szczepański,sp/108093/2013,2013-12-31T00:00:00,3786.5850000000005 ZŁ,SPRZEDAŻ ,tak 
Wanda,Woźniak,ks/732708/2013,2013-12-31,5116.4 złotych,KSIĘGOWOŚĆ,false
halina,MAJEWSKA,ka/672599/2016,2016-04-29T00:00:00,4997.51 zł,KADRY,Nie
Kazimierz,Dąbrowski,SP/884844/2014   ,2014-10-27T00:00:00,3406.5 złotych  ,SPRZEDAŻ,nie ma
Marzena,Tomaszewska,KA/480494/2017,2017/01/04,4629.23 zł,KADRY,Nie
danuta,Piotrowska,KA/331919/2015,,4368.21 zł,KADRY,Prawda
aleksandra,Nowicka,sp/713291/2016,2016/09/26,4989.6 PLN ,SPRZEDAŻ,NIE MA 
Wiktor,MAKOWSKI,oc/615552/2016,2016-04-29,"2 691,0400000000004 pln",OCHRONA,
Zofia ,Tomaszewska,ks/795947/2016 ,2016/04/29,6232.0 złotych ,KSIĘGOWOŚĆ,Fałsz
Marcin,,KS/485033/2013,2013-11-11,"5 379,4 pln",KSIĘGOWOŚĆ,nie ma
Daniela,wróblewska,OC/728511/2017,2017-09-11,3231.8 PLN,OCHRONA  ,false
Krzysztof,lewandowski,MA.238377.2012,2012-03-21,5213.12 złotych,MARKETING,PRAWDA
Antonina,KOWALCZYK,SP-149111-2012,2012/11/26,"5 031,0 złotych",SPRZEDAŻ,NIE
Julia  ,Sikora  ,CZ/493174/2011,2011-09-03,"2 859,2300000000005 PLN",CZYSTOŚĆ,true
stanisława,Nowicka,LO/114151/2011,2011-02-15,4423.950000000001 ZŁ  ,LOGISTYKA,Nie
Róża,Ostrowska,MA/299131/2015,2015-08-23,"5 865,024 pln",,Prawda 
Przemysław,kaźmierczak,SP.637384.2011,2011/09/03,"4 550,535000000001 złotych",SPRZEDAŻ  ,ma
Alina,Malinowska,KS/622449/2012,2012-01-31T00:00:00  ,6452.6 ZŁ,KSIĘGOWOŚĆ,True
Andrzej,Górski,SP/967058/2016,2016-04-29T00:00:00,3773.8500000000004 ZŁ ,SPRZEDAŻ,nie ma
Władysław,Szczepański,IT/332866/2016 ,2016-06-18,"7 131,75 złotych",IT,nie ma
Artur,Wilk,ma/896821/2013,2013/06/14,6096.640000000001 PLN,MARKETING,Tak
Mieczysław,Sokołowski,KA.556000.2017,2017-02-23,4765.63 ZŁ,KADRY,False
franciszka,Jankowska  ,SP/771952/2013,2013-03-06,5593.5 PLN,SPRZEDAŻ ,Prawda 
iwona,Witkowska,SP/947451/2010 ,2010-06-10T00:00:00,"5 240,4 pln",SPRZEDAŻ,false
Adam,krupa,LO/378240/2011 ,2011-12-12,4158.54 zł,LOGISTYKA,0
Stefania,Woźniak,ma/184568/2012,2012/06/29,"5 094,400000000001 pln",MARKETING,false
Eugeniusz,,ma/609727/2010,2010-04-21T00:00:00,4081.0880000000006 ZŁ,MARKETING,true
Zdzisław,Kamiński,KA/881335/2011,2011-12-12,4610.320000000001 złotych,KADRY,TAK
Mirosław ,Rutkowski,KS/965106/2016,2016-06-18,6662.0 PLN,KSIĘGOWOŚĆ,NIE
dariusz,GÓRSKI,MA_165839_2017,2017-04-14,4702.72 zł,MARKETING,TAK
Przemysław,Głowacki,cz/295248/2018,2018/10/16,3111.9 PLN,CZYSTOŚĆ,tak 
,Szymański,MA/134693/2010,2010-07-30,5305.6 złotych,MARKETING,nie
HENRYK,Witkowski,KS/531981/2013,2013/03/06,5246.56 złotych,KSIĘGOWOŚĆ,Prawda
Izabela,Kwiatkowska,ka/332701/2010,2010-11-07  ,4219.72 złotych,KADRY,False 
Wiktoria,NOWAKOWSKA,IT/753486/2017,2017/12/20,"8 634,75 pln",IT,Nie
Bożena,Malinowska,LO-573690-2010,2010-11-07,4402.485000000001 pln,LOGISTYKA,false 
Marian,Michalski,sp/263433/2017,2017-07-23T00:00:00,"5 502,75 zł",SPRZEDAŻ,true
Bernadeta,Piotrowska,KA/835644/2013,2013-06-14,3693.4950000000003 PLN  ,KADRY,Fałsz
Stanisław,Pawlak,it/504066/2013,,9614.0 ZŁ,IT,tak
Michał,ziółkowski,MA/611142/2016,2016-01-20,3811.2000000000003 złotych,MARKETING,FAŁSZ
Jerzy,Jaworski,KA/719294/2017,2017-12-20T00:00:00,4164.85 pln,KADRY,NIE MA
Aniela,dąbrowska,MA/700420/2016,2016-06-18T00:00:00,"4 366,240000000001 PLN",MARKETING,False
Wiesława,Malinowska,OC/374549/2013,2013-08-03,3297.250000000001 zł ,OCHRONA,true
Krzysztof,Mazurek,lo/622888/2010,2010-06-10,"4 312,4400000000005 złotych ",LOGISTYKA,Tak
Jarosław,Mazur,cz/425917/2016,2016-06-18,2365.0 zł,CZYSTOŚĆ,False
Aneta,Dąbrowska,cz/269795/2017 ,2017-04-14,3024.0 PLN,CZYSTOŚĆ,NIE MA
Honorata,Kozłowska,ma/439917/2011,2011-12-12  ,5552.96 PLN,MARKETING,NIE MA
Weronika,pietrzak,LO.217506.2013,2013-08-03  ,"4 204,035000000001 złotych",LOGISTYKA  ,True  
Władysław,marciniak,MA/433872/2015,2015-08-23,3720.8 pln,MARKETING,NIE
Julia,michalska,KS_273103_2016 ,2016-04-29T00:00:00,6924.0 PLN,KSIĘGOWOŚĆ,nie ma
Julia ,Majewska,cz/769719/2010,2010-03-02T00:00:00 ,3209.0 zł,CZYSTOŚĆ,Nie
Katarzyna,PIOTROWSKA,MA/222398/2013,2013-12-31T00:00:00,"5 521,6 pln",MARKETING,NIE MA 
Adela,Górska,IT/590369/2015,2015-10-12,8863.25 pln,IT,ma
Honorata,Tomaszewska,ks/617526/2017,2017-07-23,5988.0 pln,KSIĘGOWOŚĆ,NIE  
daniela,Adamczyk,sp/917788/2011,2011-02-15,4994.55 złotych,SPRZEDAŻ,PRAWDA
,Wiśniewski,CZ_162110_2015,2015/03/26,3273.3 złotych,CZYSTOŚĆ,Nie
Cecylia,Dąbrowska,SP/254041/2013,2013-01-15,4945.5 ZŁ,SPRZEDAŻ,false
ZUZANNA,Jabłońska,SP/191762/2012,2012/01/31,3186.0 zł,SPRZEDAŻ,nie
Rafał,KRAWCZYK,sp/652074/2017,2017-01-04,3585.615 pln,SPRZEDAŻ,PRAWDA
czesław,JABŁOŃSKI ,KA-485471-2016,2016-09-26,3357.3 złotych,KADRY,FAŁSZ
Mieczysław,sikorski,LO/323830/2010  ,2010-09-18,3997.620000000001 zł ,LOGISTYKA ,ma
Michał,Tomaszewski,KA/884918/2015,2015-02-04,4008.3 zł,KADRY,nie ma
Zdzisław,,CZ/212485/2013,2013-08-03,3072.0 złotych,CZYSTOŚĆ,Nie
Wiktoria,Zielińska,ks/100745/2016,2016-03-10,6960.360000000001 PLN,KSIĘGOWOŚĆ  ,MA
Danuta,Dudek,KS/464671/2012,2012/03/21,5510.8 ZŁ,KSIĘGOWOŚĆ,false
Edmund,Mazur,CZ/197786/2010,2010-04-21T00:00:00,2195.0 ZŁ,CZYSTOŚĆ,false
Maria,Stępień,sp/141173/2017,2017/10/31,3210.1499999999996 PLN,SPRZEDAŻ  ,false
Michalina,Wróblewska,lo/441817/2012,2012/11/26,"3 163,05 ZŁ",LOGISTYKA,nie
Ireneusz,Jankowski,SP_291302_2015,2015-02-04T00:00:00,3458.1000000000004 pln,SPRZEDAŻ,nie ma  
Zygmunt,Szymański,LO/941506/2010,2010-07-30,3722.8950000000004 PLN,LOGISTYKA,Tak 
Edward,Dudek,ka/937624/2013,2013-08-03,"3 861,205 PLN",KADRY,Fałsz
Leszek,Sadowski,LO/509788/2018 ,2018-05-19,"4 680,450000000001 pln",LOGISTYKA,FAŁSZ
Antonina,KRÓL,KS/728982/2017,2017/04/14,5912.0 złotych,KSIĘGOWOŚĆ,Fałsz
CZESŁAWA,Szewczyk,LO/473852/2016,2016-03-10,3152.25 złotych,LOGISTYKA  ,Nie
celina,Górska,MA_111735_2010 ,2010-03-02,4606.400000000001 PLN,MARKETING  ,Nie
,Adamczyk,cz/493560/2018,2018/03/30,"2 214,0 złotych",CZYSTOŚĆ,False
Bronisława,Wróbel,MA/940309/2017,2017-09-11,"3 568,0 złotych",MARKETING,nie
Ewa ,Michalak,SP_125041_2018,2018/03/30   ,4386.0 zł,SPRZEDAŻ,Fałsz
,Duda,cz/840383/2016,2016-06-18,2383.4 pln,CZYSTOŚĆ,FAŁSZ
Janusz,Wieczorek,MA_960226_2014,2014-05-30,3479.84 pln,MARKETING,FAŁSZ  
Marianna,Piotrowska,MA/439643/2012,2012-06-29,4165.568000000001 pln,MARKETING,MA  
MIECZYSŁAW,Kaczmarek,IT/369495/2016,2016-09-26,6227.75 PLN,IT,FAŁSZ
Maciej,Zakrzewski,sp/925689/2012,,4118.4 pln,SPRZEDAŻ,NIE MA
Michalina,Jaworska,KS/182312/2014,2014-07-19T00:00:00,5192.0 złotych,KSIĘGOWOŚĆ,Tak
Henryk,Michalak,SP-787537-2009,2009/11/22,"5 577,495000000001 zł  ",SPRZEDAŻ,Prawda
Janina,,SP_349210_2012,2012-08-18,3217.5 ZŁ,SPRZEDAŻ,False
Cecylia,Dąbrowska,sp/145011/2013,2013-12-31  ,4551.0 PLN,SPRZEDAŻ,False
Gertruda,wojciechowska,SP_974047_2017,2017-07-23T00:00:00,4176.0 PLN,SPRZEDAŻ,False 
Dariusz,Jakubowski,ka/161656/2017,2017/02/23,4425.25 złotych ,KADRY,FAŁSZ
Michalina,,ka/257882/2017,2017-02-23,4209.645 ZŁ,KADRY,MA 
FELIKS,,MA.947052.2011,2011-02-15,5018.464000000001 pln,MARKETING,TAK
Wiesław,Wilk,ks/211120/2013,2013-04-25,"4 881,8 pln",KSIĘGOWOŚĆ,Tak
edmund,Maciejewski,IT_949937_2014,2014-04-10,7497.5 zł,IT,NIE MA
Lucjan,PIETRZAK,ZA_652142_2009,2009-10-03T00:00:00,"56 554,99999999999 zł",ZARZĄD,FAŁSZ
Urszula,wieczorek,KA/284118/2010,2010-03-02,4028.4500000000003 pln,KADRY,nie
Rafał,Sobczak,SP.841255.2013,2013-01-15,4900.35 zł,SPRZEDAŻ,false
Wacława,Dudek,KS/165315/2017,2017-10-31T00:00:00,6642.24 złotych,KSIĘGOWOŚĆ,1
elżbieta,Pietrzak,KA/249317/2017,2017-10-31,5403.3 złotych,KADRY,
Małgorzata,Stępień,MA-974285-2009,2009-10-03,4510.0 zł,MARKETING  ,True
ZBIGNIEW,Wojciechowski,ks/455888/2013  ,2013-03-06,6518.6 zł,KSIĘGOWOŚĆ,1
Janusz,Witkowski,KA/279506/2013,2013-04-25T00:00:00,5292.785 zł,KADRY,NIE
SYLWIA,Sikora,MA/629905/2015,2015-03-26,3633.6000000000004 PLN,MARKETING,nie ma
Cecylia,,KA-608205-2009 ,2009-06-25,5515.675 ZŁ,KADRY,TAK
ryszard ,Borkowski,it/965333/2009,2009-11-22,7771.75 PLN,IT,NIE MA
Cecylia ,Witkowska,SP/139072/2009,2009-11-22,3321.0 złotych  ,SPRZEDAŻ,False
ZENON,Mazur,KA/459757/2011,2011-05-26T00:00:00,5953.689500000001 ZŁ,KADRY,1
Grzegorz,Krawczyk,KS/314419/2018,2018-08-27,6382.0 PLN ,KSIĘGOWOŚĆ,false
Teresa,Jabłońska,ma/205755/2018,2018-08-27,"4 441,6 ZŁ",MARKETING,NIE
Sabina,Wójcik,LO/346656/2017,2017/09/11,2835.0 złotych, ,False
Aleksandra ,majewska,MA/178776/2012  ,2012-10-07,4490.240000000001 ZŁ,MARKETING,NIE
Wiktor,rutkowski ,MA/772196/2014,2014-10-27,"5 171,200000000001 PLN",MARKETING,FAŁSZ
Aldona,Krawczyk,MA/391823/2016,2016-01-20,"5 387,200000000001 pln",MARKETING,false
Maria,SZYMAŃSKA,MA/602269/2018,2018-08-27,5290.880000000001 PLN,MARKETING,false
iwona,Kowalska,ks/785454/2016,2016/08/07 ,5481.3 zł,KSIĘGOWOŚĆ,Tak
Kazimierz,Zając  ,ma/787099/2010,2010/11/07,4137.6 PLN   ,MARKETING,FAŁSZ
Jan,Tomaszewski  ,LO/486358/2012,2012-05-10T00:00:00,2848.5 pln,LOGISTYKA,FAŁSZ
Hanna,Pawlak,KA/323846/2018,2018-05-19,5317.895 złotych,KADRY,FAŁSZ
Małgorzata,Piotrowska,lo/589702/2014,,"3 474,2250000000004 złotych",LOGISTYKA,NIE
Krystyna,OLSZEWSKA,KA/443189/2018,2018/02/08,4253.2 pln,KADRY,Fałsz
Ryszard,Dudek,KA/529032/2010,2010-04-21,4867.775000000001 ZŁ,,Prawda
Joanna,Tomaszewska,KA/789066/2014,2014-12-16,4760.05 pln,KADRY,False
Stefania,Ostrowska,ZA/530330/2012,2012-11-26T00:00:00,83637.5 pln  ,ZARZĄD,false
Zygmunt,Szymański,sp/120000/2014 ,2014-09-07,4424.85 zł,SPRZEDAŻ,nie
Natalia,Adamczyk,KA/243646/2013,2013-12-31,4770.590000000001 zł,KADRY ,MA
Tadeusz,Kołodziej,SP.952955.2013,2013-01-15T00:00:00,4762.5 złotych,SPRZEDAŻ,false
BOGDAN,Zając,ZA.614878.2010,,83707.5 złotych,ZARZĄD ,Nie
cezary,Pawlak,lo/595863/2015,2015-05-15,3987.9 pln,LOGISTYKA ,NIE MA
alojzy,Dudek,CZ/838396/2014,2014-04-10,"2 276,0 pln",CZYSTOŚĆ,NIE
sylwester,Piotrowski,LO-470532-2017,2017/01/04,"3 857,881500000001 zł",LOGISTYKA,MA  
Władysława,,cz/517661/2012,2012-08-18T00:00:00 ,3353.9 zł,CZYSTOŚĆ,PRAWDA
wioletta,Pietrzak,LO.319832.2016,2016-09-26,"3 067,7400000000002 zł",LOGISTYKA,False
Ryszard,Wróblewski,MA.731137.2017,2017-06-03,4875.68 ZŁ,,NIE
Natalia,Szewczyk,SP.850554.2013 ,2013-04-25,4656.0 złotych,SPRZEDAŻ,False
Lech ,Wysocki,MA/130092/2010 ,2010-06-10T00:00:00,3632.4800000000005 pln,MARKETING,0
Roman,SZCZEPAŃSKI,sp/239355/2011,2011-12-12T00:00:00,5030.19 zł,SPRZEDAŻ,Tak
Agnieszka,majewska,cz/193591/2016,2016-01-20T00:00:00,"3 433,1000000000004 ZŁ",CZYSTOŚĆ,tak
Lucjan,Pawłowski,sp/668458/2013,2013/03/06,3642.2999999999997 złotych,SPRZEDAŻ ,nie ma
Lucjan,kamiński,sp/973441/2014,2014-10-27,3824.7000000000003 PLN,SPRZEDAŻ,FAŁSZ
,Kaczmarek,KA/636123/2013,2013/01/15,"5 195,135000000001 złotych",KADRY,TAK
Aneta,Zając,ks/447610/2015,2015-12-01,5774.0 ZŁ,KSIĘGOWOŚĆ,0
Franciszka,Grabowska,oc/944759/2012,2012-08-18,2974.4 ZŁ,OCHRONA,NIE
Zenon ,Wilk,MA-486707-2014,2014-07-19T00:00:00,4531.2 zł,MARKETING,nie ma
JÓZEFA,Kowalczyk,cz/953480/2010,2010-03-02 ,3211.6 PLN,CZYSTOŚĆ,Fałsz
Cecylia,Nowakowska,ks/369259/2017,2017-12-20,5501.6 złotych ,KSIĘGOWOŚĆ ,NIE MA
Czesław,Kucharski,KS/370864/2010,2010-11-07,6776.0 PLN,KSIĘGOWOŚĆ,false
Julia,michalak,OC/161947/2017,2017-06-03,3446.0800000000004 pln,OCHRONA,1
Alfred,Górski,KA/547801/2013,2013-12-31,"5 066,95 PLN",KADRY,0
elżbieta,Krawczyk,SP.430619.2013,2013-04-25,4186.049999999999 zł,SPRZEDAŻ,FAŁSZ
Ryszard,czarnecki  ,CZ/386235/2013,2013-01-15T00:00:00,2276.0 zł,CZYSTOŚĆ,false
Romuald,Pawlak,ma/218254/2010,2010-12-27  ,4313.76 zł,MARKETING,NIE MA
MAGDALENA,PAWŁOWSKA,KS/617384/2017,2017/09/11,5227.200000000001 ZŁ,KSIĘGOWOŚĆ,TAK
Edyta,Rutkowska,KS/964180/2009 ,2009-10-03,6016.0 zł,KSIĘGOWOŚĆ,Fałsz
Zdzisław,Górski,SP/721628/2010,2010-03-02,5231.25 ZŁ,SPRZEDAŻ,NIE MA
,Kalinowski,lo/432775/2017,2017-06-03,2992.275 zł  ,LOGISTYKA,false
Kazimierz,ostrowski,cz/594968/2012,2012-11-26,2829.0 PLN,CZYSTOŚĆ,FAŁSZ
Artur,Szulc,sp/890128/2010,2010-01-11T00:00:00,3948.2850000000008 PLN ,SPRZEDAŻ,true
Beata,Wróbel,KA-798088-2017,2017-07-23T00:00:00 ,5056.1 zł,KADRY,NIE
Julian,Michalski,cz/522404/2010,2010/03/02  ,3061.0 pln,CZYSTOŚĆ,Nie
WŁODZIMIERZ,Olszewski,KS/883529/2009,2009-06-25,4742.0 ZŁ,,Fałsz
Weronika,Kamińska,KS/493288/2012,2012-08-18,5258.0 zł,KSIĘGOWOŚĆ,Tak
Alfred,Grabowski,CZ/533643/2014  ,2014/07/19,3408.1 zł,CZYSTOŚĆ,0
Izabela,Jasińska,ks/150909/2014 ,2014-12-16,5460.2 ZŁ,KSIĘGOWOŚĆ,Fałsz
Dariusz,Rutkowski,CZ/746737/2013,2013-06-14,2566.3 złotych,CZYSTOŚĆ,tak
Bogusława,Ostrowska,lo/251232/2017 ,2017/12/20,3887.0550000000003 ZŁ,LOGISTYKA,FAŁSZ 
Roman,Wilk ,LO/257010/2014,2014-05-30T00:00:00,3836.7000000000003 ZŁ,LOGISTYKA,nie ma
Jolanta,jabłońska,SP_907047_2010,2010-12-27,"4 261,125 pln",SPRZEDAŻ,Tak
DANIELA,malinowska,sp/314704/2010,2010-09-18,"4 717,5 złotych",SPRZEDAŻ,NIE
Mariusz,Jaworski,SP/131494/2012,2012-08-18T00:00:00  ,5130.0 złotych,SPRZEDAŻ,FAŁSZ
Feliks,PIOTROWSKI,SP/351839/2010,2010-03-02,"4 853,700000000001 PLN ",SPRZEDAŻ ,0
Teresa,WIŚNIEWSKA,sp/607502/2013,2013-11-11,"3 327,6000000000004 ZŁ  ",SPRZEDAŻ,False
Paweł,Sikora,MA/793305/2018,2018-03-30T00:00:00 ,5077.6 PLN ,MARKETING,Prawda
Joanna,Adamczyk,sp/657149/2017,2017-02-23,4560.0 złotych,SPRZEDAŻ,nie
Rafał,Kaczmarek,lo/634505/2014,2014-10-27,3279.0150000000003 pln,LOGISTYKA,nie ma
Aldona,Piotrowska ,ma/416211/2010,2010-01-11  ,4158.400000000001 zł,MARKETING,nie ma
Jerzy,Wojciechowski,SP/931463/2009,2009/08/14,3468.0 zł,SPRZEDAŻ,NIE MA
Bronisław  ,Szczepański,MA/205815/2014,2014-05-30,5526.400000000001 ZŁ,MARKETING,NIE
lucjan,Kucharski,OC/506713/2010,2010-09-18,3775.2000000000007 pln,OCHRONA,
Wanda,Ostrowska,KS/833831/2012,2012-10-07,"5 748,8 złotych",KSIĘGOWOŚĆ,nie ma
Alina,Kowalczyk,oc/714308/2010,2010-07-30T00:00:00,2812.81 złotych,OCHRONA,FAŁSZ
Bronisław,Ostrowski ,MA/503137/2018,2018-02-08,5480.0 zł,MARKETING,NIE
Alfred,Nowakowski,ma/186823/2013,2013-04-25T00:00:00,"3 632,0 pln",MARKETING,nie
CECYLIA,Górska,SP/841886/2010  ,2010-12-27T00:00:00  ,4999.5 ZŁ,SPRZEDAŻ,True
Michał,Zawadzki,ks/876507/2017,2017-10-31T00:00:00,4234.0 PLN,KSIĘGOWOŚĆ,false
Paweł,Sobczak,IT/450793/2011,2011-07-15,"6 367,5 ZŁ",IT,0 
Michalina,Wojciechowska,SP.656466.2018,2018-08-27,4039.7999999999997 zł ,SPRZEDAŻ,NIE MA
Antoni,WALCZAK,KA/735570/2018,2018-10-16,3946.0520000000006 PLN,KADRY ,Prawda
Kazimierz,witkowski,sp/569922/2011,2011-09-03,5567.1 zł,SPRZEDAŻ,TAK
